<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.18	15:00:00	122135	122315	122080	122270	52927	202037	5
2021.01.18	15:10:00	122270	122375	122225	122250	40652	148687	5
2021.01.18	15:20:00	122250	122260	122140	122165	40040	153212	5
2021.01.18	15:30:00	122165	122190	121785	121885	85876	328955	5
2021.01.18	15:40:00	121880	121910	121470	121490	96179	386792	5
2021.01.18	15:50:00	121485	121665	121255	121340	84144	334180	5
2021.01.18	16:00:00	121340	121540	121215	121490	69639	290431	5
2021.01.18	16:10:00	121485	121540	121365	121450	37374	167653	5
2021.01.18	16:20:00	121445	121460	121315	121405	38106	164915	5
2021.01.18	16:30:00	121400	121720	121400	121680	71061	262330	5
2021.01.18	16:40:00	121680	121700	121550	121600	27959	106083	5
2021.01.18	16:50:00	121600	121690	121420	121425	40898	153038	5
2021.01.18	17:00:00	121425	121445	121120	121385	65315	240542	5
2021.01.18	17:10:00	121380	121580	121380	121570	33091	117712	5
2021.01.18	17:20:00	121565	121665	121310	121395	50480	183502	5
2021.01.18	17:30:00	121395	121475	121230	121300	39100	148868	5
2021.01.18	17:40:00	121300	121435	121200	121225	37475	135723	5
2021.01.18	17:50:00	121215	121295	121110	121240	34738	130248	5
2021.01.18	18:00:00	121240	121400	121140	121315	29570	109793	5
2021.01.18	18:10:00	121315	121380	121160	121190	22068	85509	5
2021.01.18	18:20:00	121180	121470	121170	121265	9675	39813	5
