datetime;Abertura;Fechamento;Maxima;Minima;Volume_Real;Volume_Tick;label
2025-10-06 11:05:00;144180;144145;144235;144050;271150;75790;Lateral
2025-10-06 11:10:00;144140;144345;144440;144105;388347;107773;Lateral
2025-10-06 11:15:00;144345;144205;144370;144190;179208;51526;Lateral
2025-10-06 11:20:00;144200;144180;144235;144145;151530;42837;Lateral
2025-10-06 11:25:00;144175;144215;144240;144105;186712;48771;Lateral
2025-10-06 11:30:00;144220;144480;144535;144185;265168;73803;Lateral
2025-10-06 11:35:00;144480;144410;144485;144300;212419;58445;Lateral
2025-10-06 11:40:00;144410;144465;144510;144365;161327;43761;Lateral
2025-10-06 11:45:00;144465;144395;144500;144355;132848;37486;Lateral
2025-10-06 11:50:00;144395;144405;144575;144310;278670;74976;Lateral
2025-10-06 11:55:00;144400;144385;144475;144375;100605;27088;Lateral
2025-10-07 09:00:00;143650;143480;143715;143470;229500;64939;Venda
2025-10-07 09:05:00;143485;143245;143630;143245;425149;139201;Venda
2025-10-07 09:10:00;143245;143260;143290;143135;318459;100057;Venda
2025-10-07 09:15:00;143255;143075;143280;143040;316317;95715;Venda
2025-10-07 09:20:00;143070;142965;143070;142905;264259;81131;Venda
2025-10-07 09:25:00;142965;142865;142975;142800;214974;68896;Venda
2025-10-07 09:30:00;142860;142950;143070;142830;306051;93908;Venda
2025-10-07 09:35:00;142955;143095;143125;142935;230681;70327;Venda
2025-10-07 09:40:00;143095;143115;143180;143070;188473;56657;Venda
2025-10-07 09:45:00;143120;143225;143230;143085;162012;51282;Venda
2025-10-07 09:50:00;143225;143135;143240;143105;216155;67881;Venda
2025-10-07 09:55:00;143135;143110;143165;142985;268174;89822;Venda
2025-10-07 10:00:00;143115;143140;143300;143075;410102;128777;Venda
2025-10-07 10:05:00;143140;143020;143215;143000;253673;83777;Venda
2025-10-07 10:10:00;143020;142990;143075;142905;346073;112855;Venda
2025-10-07 10:15:00;142990;143045;143070;142880;343502;102154;Venda
2025-10-07 10:20:00;143045;142795;143060;142775;268116;82476;Venda
2025-10-07 10:25:00;142790;142890;142925;142735;325480;97196;Venda
2025-10-07 10:30:00;142885;142825;142980;142785;363578;108368;Venda
2025-10-07 10:35:00;142830;142635;142865;142620;405114;123152;Venda
2025-10-07 10:40:00;142640;142540;142715;142450;395991;120551;Venda
2025-10-07 10:45:00;142540;142410;142555;142370;278386;80531;Venda
2025-10-07 10:50:00;142405;142310;142480;142285;251928;72597;Venda
2025-10-07 10:55:00;142310;142305;142360;142180;291120;81450;Venda
2025-10-07 11:00:00;142305;142225;142355;142195;239252;62839;Venda
2025-10-07 11:05:00;142220;142225;142290;142200;105742;28866;Venda
2025-10-07 11:10:00;142220;142195;142265;142145;172044;47366;Venda
2025-10-07 11:15:00;142195;142130;142230;142110;131720;36376;Venda
2025-10-07 11:20:00;142130;142020;142170;142000;237504;61152;Venda
2025-10-07 11:25:00;142020;141955;142070;141925;217675;54304;Venda
2025-10-07 11:30:00;141950;141885;141990;141875;187313;48560;Venda
2025-10-07 11:35:00;141880;141880;141930;141765;256046;64078;Venda
2025-10-07 11:40:00;141885;141925;141970;141875;139290;38532;Venda
2025-10-07 11:45:00;141930;141935;141980;141905;108639;28514;Venda
2025-10-07 11:50:00;141935;141970;141990;141865;138477;38069;Venda
2025-10-07 11:55:00;141970;142070;142120;141925;192299;49816;Venda
2025-10-08 09:00:00;141700;141745;141925;141640;247436;79969;Compra
2025-10-08 09:05:00;141745;141805;141890;141720;162030;51771;Compra
2025-10-08 09:10:00;141810;141775;141860;141725;156737;53446;Compra
2025-10-08 09:15:00;141770;142235;142270;141735;428493;137275;Compra
2025-10-08 09:20:00;142235;142245;142465;142175;388135;123444;Compra
2025-10-08 09:25:00;142240;142300;142350;142195;181255;59525;Compra
2025-10-08 09:30:00;142300;142250;142405;142230;238565;76169;Compra
2025-10-08 09:35:00;142250;142020;142270;141990;292758;94211;Compra
2025-10-08 09:40:00;142020;142160;142190;141960;300927;92102;Compra
2025-10-08 09:45:00;142160;142220;142270;142100;250735;77161;Compra
2025-10-08 09:50:00;142225;142155;142250;142125;119111;39450;Compra
2025-10-08 09:55:00;142160;142305;142365;142155;221858;71395;Compra
2025-10-08 10:00:00;142305;142125;142395;142010;449759;142731;Compra
2025-10-08 10:05:00;142125;142130;142190;141985;237592;78807;Compra
2025-10-08 10:10:00;142130;142210;142355;142070;340593;112319;Compra
2025-10-08 10:15:00;142215;142350;142375;142130;243722;77366;Compra
2025-10-08 10:20:00;142345;142360;142425;142220;261682;82001;Compra
2025-10-08 10:25:00;142360;142410;142480;142305;250134;78549;Compra
2025-10-08 10:30:00;142415;142110;142450;142070;405276;118894;Compra
2025-10-08 10:35:00;142115;142435;142440;142100;395215;112882;Compra
2025-10-08 10:40:00;142435;142375;142460;142235;265300;79116;Compra
2025-10-08 10:45:00;142375;142345;142415;142260;204152;62588;Compra
2025-10-08 10:50:00;142345;142225;142435;142195;234030;69047;Compra
2025-10-08 10:55:00;142230;142235;142275;142150;203904;58587;Compra
2025-10-08 11:00:00;142235;142360;142405;142155;247134;71705;Compra
2025-10-08 11:05:00;142360;142390;142495;142240;289568;80979;Compra
2025-10-08 11:10:00;142385;142415;142540;142380;251882;71180;Compra
2025-10-08 11:15:00;142410;142455;142460;142320;241135;66822;Compra
2025-10-08 11:20:00;142455;142495;142560;142430;181907;50962;Compra
2025-10-08 11:25:00;142490;142605;142690;142440;264537;73468;Compra
2025-10-08 11:30:00;142605;142555;142700;142515;231343;67759;Compra
2025-10-08 11:35:00;142555;142580;142660;142555;126444;35505;Compra
2025-10-08 11:40:00;142585;142490;142585;142450;202858;55460;Compra
2025-10-08 11:45:00;142490;142655;142715;142415;249882;70946;Compra
2025-10-08 11:50:00;142655;142615;142675;142565;111679;31645;Compra
2025-10-08 11:55:00;142615;142585;142645;142535;111110;32020;Compra
2025-10-09 09:00:00;142900;143285;143300;142855;250038;91092;Venda
2025-10-09 09:05:00;143285;143385;143480;142950;403513;146023;Venda
2025-10-09 09:10:00;143390;143490;143540;143325;270253;99925;Venda
2025-10-09 09:15:00;143490;143465;143800;143425;414115;132411;Venda
2025-10-09 09:20:00;143465;143545;143770;143435;291297;92563;Venda
2025-10-09 09:25:00;143550;143555;143645;143480;125300;42648;Venda
2025-10-09 09:30:00;143550;143390;143555;143315;335593;105666;Venda
2025-10-09 09:35:00;143395;143235;143415;143215;192457;61279;Venda
2025-10-09 09:40:00;143240;143195;143285;143065;306167;94248;Venda
2025-10-09 09:45:00;143195;143195;143220;143025;211852;69061;Venda
2025-10-09 09:50:00;143195;143065;143250;143020;215981;70452;Venda
2025-10-09 09:55:00;143065;143280;143350;142975;350054;113034;Venda
2025-10-09 10:00:00;143280;143175;143340;143025;296574;95934;Venda
2025-10-09 10:05:00;143175;142970;143350;142925;381539;128282;Venda
2025-10-09 10:10:00;142975;143010;143095;142935;269837;89421;Venda
2025-10-09 10:15:00;143010;143195;143200;142820;387448;121379;Venda
2025-10-09 10:20:00;143195;143065;143200;143020;200556;60641;Venda
2025-10-09 10:25:00;143060;143105;143160;142955;205260;67206;Venda
2025-10-09 10:30:00;143110;143375;143515;143105;526848;164025;Venda
2025-10-09 10:35:00;143380;143115;143500;143100;347313;109033;Venda
2025-10-09 10:40:00;143120;142835;143170;142815;343501;102014;Venda
2025-10-09 10:45:00;142840;142725;142845;142635;352106;104770;Venda
2025-10-09 10:50:00;142730;142590;142780;142450;345122;99866;Venda
2025-10-09 10:55:00;142585;142510;142630;142455;197316;58101;Venda
2025-10-09 11:00:00;142510;142425;142515;142285;330276;95748;Venda
2025-10-09 11:05:00;142425;142545;142660;142395;258465;76264;Venda
2025-10-09 11:10:00;142545;142380;142560;142310;220337;66601;Venda
2025-10-09 11:15:00;142375;142500;142540;142345;170230;50578;Venda
2025-10-09 11:20:00;142495;142565;142585;142450;141463;41820;Venda
2025-10-09 11:25:00;142570;142435;142590;142425;156128;47570;Venda
2025-10-09 11:30:00;142435;142210;142465;142165;347083;95224;Venda
2025-10-09 11:35:00;142210;142300;142305;142130;214409;63713;Venda
2025-10-09 11:40:00;142300;142195;142350;142180;153931;44995;Venda
2025-10-09 11:45:00;142195;142305;142325;142110;164713;49633;Venda
2025-10-09 11:50:00;142310;142475;142540;142295;221306;63172;Venda
2025-10-09 11:55:00;142475;142355;142510;142340;144732;38914;Venda
2025-10-10 09:00:00;142145;142075;142260;142075;188251;66936;Lateral
2025-10-10 09:05:00;142075;141995;142200;141970;260086;87477;Lateral
2025-10-10 09:10:00;142000;142015;142070;141885;276411;88937;Lateral
2025-10-10 09:15:00;142020;142130;142160;142005;171583;54754;Lateral
2025-10-10 09:20:00;142125;142285;142335;142110;278351;89237;Lateral
2025-10-10 09:25:00;142290;142320;142360;142230;162823;51287;Lateral
2025-10-10 09:30:00;142320;142475;142485;142305;178811;55992;Lateral
2025-10-10 09:35:00;142470;142545;142580;142405;217877;64848;Lateral
2025-10-10 09:40:00;142545;142285;142585;142280;329290;101854;Lateral
2025-10-10 09:45:00;142290;142505;142555;142265;269608;82573;Lateral
2025-10-10 09:50:00;142500;142610;142625;142475;151902;45675;Lateral
2025-10-10 09:55:00;142605;142645;142665;142555;166972;50084;Lateral
2025-10-10 10:00:00;142650;142370;142685;142255;507078;151616;Lateral
2025-10-10 10:05:00;142370;142395;142470;142190;364385;110742;Lateral
2025-10-10 10:10:00;142395;142190;142430;142115;262708;82248;Lateral
2025-10-10 10:15:00;142190;142530;142555;142190;388740;118246;Lateral
2025-10-10 10:20:00;142535;142290;142570;142270;225882;67524;Lateral
2025-10-10 10:25:00;142290;142270;142440;142200;265568;79809;Lateral
2025-10-10 10:30:00;142275;142120;142315;142025;415440;116818;Lateral
2025-10-10 10:35:00;142125;141965;142195;141865;389240;114017;Lateral
